사고연도,사고유형구분,사고다발지역시도시군구,사고지역위치명,사고건수,사상자수,위도,경도
2015,보행노인,서울특별시 강북구1,서울특별시 강북구 미아동(삼성생명 부근),9,10,37.625390,127.026477
2015,보행노인,서울특별시 강북구2,서울특별시 강북구 미아동(솔샘빌딩 부근),8,8,37.618947,127.029087
2015,보행노인,서울특별시 강북구3,서울특별시 강북구 수유동(북부안식일교회 부근),5,5,37.628682,127.017999
2015,보행노인,서울특별시 강북구4,서울특별시 강북구 수유동(우이초등교앞 부근),5,7,37.641051,127.016970
2015,보행노인,서울특별시 강북구5,서울특별시 강북구 미아동(목화빌라 부근),4,5,37.629575,127.024975
2015,보행노인,서울특별시 강북구6,서울특별시 강북구 번동(강북보건소 부근),4,4,37.632851,127.039057
2015,보행노인,서울특별시 강북구7,서울특별시 강북구 번동(강북유니온빌딩앞 부근),4,4,37.628291,127.042767
2015,보행노인,서울특별시 강북구8,서울특별시 강북구 미아동(유봉빌딩 부근),4,4,37.614087,127.030920
2015,보행노인,서울특별시 강북구9,서울특별시 강북구 미아동(금강빌딩 부근),4,4,37.619324,127.015457
2015,보행노인,서울특별시 강북구10,서울특별시 강북구 번동(용빌딩 부근),3,3,37.626249,127.034279
2015,보행노인,서울특별시 강북구11,서울특별시 강북구 수유동(4.19탑 부근),3,5,37.647630,127.011626
2015,보행노인,서울특별시 강북구12,서울특별시 강북구 미아동(삼양시장 부근),3,3,37.624876,127.019652
2015,보행노인,서울특별시 도봉구1,서울특별시 도봉구 도봉동(신도봉사거리 부근),5,7,37.671344,127.044031
2015,보행노인,서울특별시 도봉구2,서울특별시 도봉구 창동(남대문약국 부근),4,5,37.637587,127.037936
2015,보행노인,서울특별시 도봉구3,서울특별시 도봉구 쌍문동(도봉전화국 부근),4,4,37.647977,127.035466
2015,보행노인,서울특별시 도봉구4,서울특별시 도봉구 도봉동(극동쌍용아파트 부근),3,3,37.653255,127.027337
2015,보행노인,서울특별시 노원구1,서울특별시 노원구 하계동(노원소방서 부근),4,4,37.637976,127.072538
2015,보행노인,서울특별시 노원구2,서울특별시 노원구 공릉동(안성민치과의원 부근),4,4,37.623477,127.076132
2015,보행노인,서울특별시 노원구3,서울특별시 노원구 상계동(마들역 부근),3,3,37.664429,127.057248
2015,보행노인,서울특별시 노원구4,서울특별시 노원구 상계동(상계9동사무소 부근),3,3,37.664690,127.064219
2015,보행노인,서울특별시 은평구1,서울특별시 은평구 응암동(증산손칼국수 부근),5,5,37.587733,126.912769
2015,보행노인,서울특별시 은평구2,서울특별시 은평구 응암동(은현교회 부근),4,4,37.585964,126.915765
2015,보행노인,서울특별시 은평구3,서울특별시 은평구 응암동(은평구청입구 부근),4,4,37.600454,126.926196
2015,보행노인,서울특별시 은평구4,서울특별시 은평구 불광동(연서로-연천초교길진출로 부근),4,4,37.620372,126.924168
2015,보행노인,서울특별시 은평구5,서울특별시 은평구 응암동(연흥초등학교 부근),3,3,37.589996,126.918788
2015,보행노인,서울특별시 은평구6,서울특별시 은평구 갈현동(하나은행연신내지점 부근),3,3,37.616070,126.918258
2015,보행노인,서울특별시 은평구7,서울특별시 은평구 불광동(연신초교삼거리 부근),3,3,37.624978,126.928941
2015,보행노인,서울특별시 은평구8,서울특별시 은평구 증산동(증산역 부근),3,6,37.584205,126.909873
2015,보행노인,서울특별시 은평구9,서울특별시 은평구 신사동(신사동고개_은평로_진입 부근),3,3,37.598165,126.911176
2015,보행노인,서울특별시 은평구10,서울특별시 은평구 대조동(우성정육점 부근),3,3,37.614535,126.922437
2015,보행노인,서울특별시 은평구11,서울특별시 은평구 녹번동(역촌역 부근),3,3,37.606441,126.922624
2015,보행노인,서울특별시 은평구12,서울특별시 은평구 갈현동(예원피아노 부근),3,3,37.615479,126.913266
2015,보행노인,서울특별시 서대문구1,서울특별시 서대문구 홍제동(서부빌딩 부근),8,9,37.588093,126.944643
2015,보행노인,서울특별시 서대문구2,서울특별시 서대문구 홍은동(홍은사거리_홍은중앙길_진입 부근),6,6,37.591585,126.941886
2015,보행노인,서울특별시 서대문구3,서울특별시 서대문구 홍제동(충만한교회 부근),6,6,37.593607,126.947815
2015,보행노인,서울특별시 서대문구4,서울특별시 서대문구 북아현동(SC제일은행 부근),4,4,37.561992,126.955814
2015,보행노인,서울특별시 서대문구5,서울특별시 서대문구 북가좌동(고려가정의학과의원 부근),3,3,37.581994,126.913817
2015,보행노인,서울특별시 서대문구6,서울특별시 서대문구 현저동(독립문_의주로_진출_2 부근),3,3,37.572484,126.959826
2015,보행노인,서울특별시 마포구1,서울특별시 마포구 서교동(홍대입구역 부근),7,8,37.555043,126.921492
2015,보행노인,서울특별시 마포구2,서울특별시 마포구 망원동(상암교 부근),3,4,37.566074,126.899836
2015,보행노인,서울특별시 마포구3,서울특별시 마포구 연남동(로얄빌딩 부근),3,3,37.564355,126.920186
2015,보행노인,서울특별시 마포구4,서울특별시 마포구 노고산동(신촌로터리_신촌로_진출 부근),3,4,37.554425,126.935661
2015,보행노인,서울특별시 양천구1,서울특별시 양천구 신정동(신정네거리역 부근),7,7,37.520344,126.852680
2015,보행노인,서울특별시 양천구2,서울특별시 양천구 신월동(샛별유치원 부근),6,7,37.518636,126.837133
2015,보행노인,서울특별시 양천구3,서울특별시 양천구 신정동(목동9-10단지 부근),5,5,37.516524,126.861511
2015,보행노인,서울특별시 양천구4,서울특별시 양천구 신정동(김약국 부근),4,4,37.516634,126.851147
2015,보행노인,서울특별시 양천구5,서울특별시 양천구 목동(목동초등학교 부근),3,3,37.523042,126.871157
2015,보행노인,서울특별시 양천구6,서울특별시 양천구 신월동(선주빌라 부근),3,3,37.532788,126.830281
2015,보행노인,서울특별시 강서구1,서울특별시 강서구 화곡동(화곡사거리 부근),7,7,37.530628,126.846965
2015,보행노인,서울특별시 강서구2,서울특별시 강서구 등촌동(KBS88체육관 부근),5,8,37.557334,126.848571
2015,보행노인,서울특별시 강서구3,서울특별시 강서구 등촌동(가양5단지 부근),4,4,37.562915,126.851629
2015,보행노인,서울특별시 강서구4,서울특별시 강서구 화곡동(목동사거리 부근),4,4,37.532182,126.861864
2015,보행노인,서울특별시 구로구1,서울특별시 구로구 개봉동(배남준치과의원앞 부근),5,5,37.488216,126.856197
2015,보행노인,서울특별시 구로구2,서울특별시 구로구 구로동(구로초등교 부근),5,8,37.495132,126.882839
2015,보행노인,서울특별시 구로구3,서울특별시 구로구 개봉동(개봉역 부근),5,5,37.493536,126.857404
2015,보행노인,서울특별시 구로구4,서울특별시 구로구 가리봉동(햇살무리예능선교원 부근),5,5,37.482363,126.887032
2015,보행노인,서울특별시 구로구5,서울특별시 구로구 구로동(기업은행구로북지점 부근),4,4,37.496436,126.891102
2015,보행노인,서울특별시 구로구6,서울특별시 구로구 구로동(영서중 부근),4,4,37.489533,126.891353
2015,보행노인,서울특별시 구로구7,서울특별시 구로구 구로동(구로4동우체국 부근),4,4,37.490108,126.884194
2015,보행노인,서울특별시 구로구8,서울특별시 구로구 궁동(수궁동사무소입구삼거리 부근),4,5,37.493318,126.832615
2015,보행노인,서울특별시 구로구9,서울특별시 구로구 오류동(시티월드앞 부근),3,4,37.494296,126.840116
2015,보행노인,서울특별시 구로구10,서울특별시 구로구 오류동((주)유천인바이트 부근),3,3,37.493757,126.844795
2015,보행노인,서울특별시 금천구1,서울특별시 금천구 독산동(박재영과위원 부근),6,6,37.468282,126.902095
2015,보행노인,서울특별시 금천구2,서울특별시 금천구 시흥동(장혁빌딩 부근),4,4,37.457484,126.905386
2015,보행노인,서울특별시 영등포구1,서울특별시 영등포구 영등포동(영등포역고가차도(남측) 부근),6,6,37.513957,126.908021
2015,보행노인,서울특별시 영등포구2,서울특별시 영등포구 영등포동6가(영등포시장앞 부근),5,5,37.521006,126.905031
2015,보행노인,서울특별시 영등포구3,서울특별시 영등포구 도림동(도림초등학교 부근),4,4,37.509407,126.907124
2015,보행노인,서울특별시 영등포구4,서울특별시 영등포구 양평동2가(정진한의원 부근),3,3,37.522162,126.885496
2015,보행노인,서울특별시 영등포구5,서울특별시 영등포구 신길동(엔-씨티오피스텔_노량진로_진입 부근),3,3,37.514620,126.918286
2015,보행노인,서울특별시 영등포구6,서울특별시 영등포구 대림동(영등포구청 부근),2,2,37.527040,126.899283
2015,보행노인,서울특별시 동작구1,서울특별시 동작구 대방동(상도3동주민센터 부근),7,10,37.500057,126.930686
2015,보행노인,서울특별시 동작구2,서울특별시 동작구 상도동(상도지구대 부근),6,6,37.504266,126.939538
2015,보행노인,서울특별시 동작구3,서울특별시 동작구 상도동(명수대상가 부근),5,5,37.507597,126.962206
2015,보행노인,서울특별시 동작구4,서울특별시 동작구 노량진동(성애병원입구 부근),4,4,37.510945,126.924775
2015,보행노인,서울특별시 관악구1,서울특별시 관악구 봉천동(현대시장입구 부근),5,5,37.482564,126.947616
2015,보행노인,서울특별시 관악구2,서울특별시 관악구 봉천동(관악프라자 부근),5,5,37.483712,126.954516
2015,보행노인,서울특별시 관악구3,서울특별시 관악구 신림동(뿌리약국 부근),4,4,37.473965,126.918879
2015,보행노인,서울특별시 관악구4,서울특별시 관악구 신림동(봉림교(남단) 부근),4,6,37.483492,126.924763
2015,보행노인,서울특별시 관악구5,서울특별시 관악구 봉천동(신우빌딩 부근),4,4,37.482976,126.940918
2015,보행노인,서울특별시 관악구6,서울특별시 관악구 신림동(관악구-동작구경계(7) 부근),4,4,37.487369,126.912925
2015,보행노인,서울특별시 관악구7,서울특별시 관악구 신림동(유완약국 부근),4,4,37.466850,126.930179
2015,보행노인,서울특별시 관악구8,서울특별시 관악구 봉천동(봉천고개 부근),3,3,37.490639,126.956751
2015,보행노인,서울특별시 관악구9,서울특별시 관악구 신림동(신림우방아파트 부근),3,3,37.489405,126.917527
2015,보행노인,서울특별시 관악구10,서울특별시 관악구 봉천동(보라매공원 부근),3,3,37.492315,126.926773
2015,보행노인,서울특별시 관악구11,서울특별시 관악구 봉천동(조강빌딩 부근),3,3,37.479439,126.944774
2015,보행노인,서울특별시 관악구12,서울특별시 관악구 봉천동(한독빌딩 부근),3,3,37.486789,126.947642
2015,보행노인,서울특별시 서초구1,서울특별시 서초구 서초동(양재지하차도(서측) 부근),4,4,37.484918,127.031796
